CountyName,RecType,"Region-2
County-3
District-4",Type,School,FacilityName,Administrator,Mailing Address,Delivery Address,City,Zip,Telephone,GradeServed,State House District,StSen,FedCong,Cat,NCES ID
Cook,Sch,150162990,25,2346,McKay Elem School,Dawn Prather Hawk,6901 S Fairfield Ave,,Chicago,60629 1912,773535-9340,P-8,032,16,01,4,170993000958
Cook,Sch,150162990,25,2349,McPherson Elem School,Debbie P Nikokavouras,4728 N Wolcott Ave,,Chicago,60640 4364,773534-2625,P-8,013,07,05,4,170993000959
Cook,Sch,150162990,25,2352,Melody Elem School,Tiffany Tillman,3937 W Wilcox St,,Chicago,60624 2833,773534-6850,P-8,010,05,07,4,170993000963
Cook,Sch,150162990,25,2353,Mitchell Elem School,Mrs. Katherine B Solimine Welsh,2233 W Ohio St,,Chicago,60612 1519,773534-7655,P-8,010,05,05,4,170993000965
Cook,Sch,150162990,25,2354,Mollison Elem School,Valencia C Hudson Barnes,4415 S Dr Martin L King Jr Dr,,Chicago,60653 3310,773535-1804,P-8,026,13,07,4,170993000966
Cook,Sch,150162990,25,2355,Monroe Elem School,Bryan Quinlan,3651 W Schubert Ave,,Chicago,60647 1157,773534-4155,P-8,039,20,04,4,170993000968
Cook,Sch,150162990,25,2356,Moos Elem School,Lauren DeGiulio,1711 N California Ave,,Chicago,60647 5103,773534-4340,P-8,004,02,04,4,170993000969
Cook,Sch,150162990,25,2357,Morrill Elem Math & Sci School,Dawn Antionette Sydnor,6011 S Rockwell St,,Chicago,60629 1133,773535-9288,P-8,006,03,07,4,170993000970
Cook,Sch,150162990,25,2358,Inter-American Elem Magnet School,Daniela S Bylaitis,851 W Waveland Ave,,Chicago,60613 4301,773534-5490,P-8,012,06,05,4,170993000971
Cook,District Authorized Charter Sch,150162990,25,235C,Christopher House Chrt ES,Ms. Kristin Novy,5235 W Belden St,,Chicago,60639 3001,773922-7542,P-7,003,02,04,4,170993006311
Cook,Sch,150162990,25,2361,Mount Greenwood Elem School,Catherine Mary Reidy,10841 S Homan Ave,,Chicago,60655 2611,773535-2786,K-8,035,18,03,4,170993000974
Cook,Sch,150162990,25,2362,Mount Vernon Elem School,Raquel Davis,10540 S Morgan St,,Chicago,60643 3098,773535-2825,P-8,027,14,01,4,170993000978
Cook,Sch,150162990,25,2363,Mozart Elem School,Rachel Ann Mota,2200 N Hamlin Ave,,Chicago,60647 2222,773534-4160,P-8,004,02,04,4,170993000979
Cook,Sch,150162990,25,2365,Murphy Elem School,Christine D Zelenka,3539 W Grace St,,Chicago,60618 4237,773534-5223,P-8,040,20,04,4,170993000983
Cook,Sch,150162990,25,2366,Murray Elem Language Academy,Gregory Wesley Mason,5335 S Kenwood Ave,,Chicago,60615 5393,773535-0585,K-8,025,13,01,4,170993000984
Cook,Sch,150162990,25,2367,Brown R Elem Community Acad,Steven Douglas Askew,12607 S Union Ave,,Chicago,60628 7021,773535-5385,P-8,028,14,02,4,170993000981
Cook,Sch,150162990,25,2368,Nash Elem School,Marcie A Byrd,4837 W Erie St,,Chicago,60644 1720,773534-6125,P-8,008,04,07,4,170993000985
Cook,Sch,150162990,25,2369,Neil Elem School,Tawane Renee Knox,8555 S Michigan Ave,,Chicago,60619 5687,773535-3000,P-8,034,17,01,4,170993000987
Cook,District Authorized Charter Sch,150162990,25,236C,Chicago Collegiate Charter School,Beth Napleton,11816 S Indiana Ave,,Chicago,60628 6227,773536-9098,5-12,029,15,02,4,170993006285
Cook,Sch,150162990,25,2370,Nettelhorst Elem School,Yasmeen S Muhammad Leonard,3252 N Broadway St,,Chicago,60657 3521,773534-5810,P-8,012,06,05,4,170993000988
Cook,Sch,150162990,25,2371,Newberry Elem Math & Science Acad,Linda Sue Foley,700 W Willow St,,Chicago,60614 5108,773534-8000,P-8,009,05,05,4,170993000991
Cook,Sch,150162990,25,2372,Carver Primary School,Martell Dwayne Hines,901 E 133rd Pl,,Chicago,60827 1427,773535-5674,P-8,029,15,02,4,170993000993
Cook,Sch,150162990,25,2373,Nightingale Elem School,Adriana Arias,5250 S Rockwell St,,Chicago,60632 1540,773535-9270,P-8,001,01,04,4,170993000992
Cook,Sch,150162990,25,2374,Nixon Elem School,Sherly Chavarria,2121 N Keeler Ave,,Chicago,60639 3603,773534-4375,P-6,004,02,04,4,170993000994
Cook,Sch,150162990,25,2375,Nobel Elem School,Manuel O Adrianzen,4127 W Hirsch St,,Chicago,60651 1806,773534-4365,P-8,010,05,07,4,170993000996
Cook,Sch,150162990,25,2376,Norwood Park Elem School,Ryan William Coors,5900 N Nina Ave,,Chicago,60631 2408,773534-1198,P-8,020,10,05,4,170993000997
Cook,Sch,150162990,25,2380,Ogden Elem School,Rebecca Ann Bancroft,24 W Walton St,,Chicago,60610 3304,773534-8110,P-5,005,03,07,4,170993001003
Cook,Sch,150162990,25,2381,Oglesby Elem School,Kimberly Henderson,7646 S Green St,,Chicago,60620 2854,773535-3060,P-8,031,16,01,4,170993001004
Cook,Sch,150162990,25,2382,OKeeffe Elem School,Tabitha Natasha White,6940 S Merrill Ave,,Chicago,60649 1721,773535-0600,P-8,025,13,02,4,170993001005
Cook,Sch,150162990,25,2383,Onahan Elem School,Marianne Laird Patten,6634 W Raven St,,Chicago,60631 2503,773534-1180,P-8,020,10,05,4,170993001009
Cook,Sch,150162990,25,2384,Oriole Park Elem School,Mr. Tim Riff,5424 N Oketo Ave,,Chicago,60656 1747,773534-1201,P-8,020,10,09,4,170993001010
Cook,Sch,150162990,25,2385,Piccolo Elem Specialty School,Ms. Heather B Pusatcioglu,1040 N Keeler Ave,,Chicago,60651 3514,773534-4425,P-8,010,05,07,4,170993001011
Cook,Sch,150162990,25,2386,Otis Elem School,Nancy Mendez,525 N Armour St,,Chicago,60642 6105,773534-7665,P-8,004,02,05,4,170993001012
Cook,Sch,150162990,25,2387,OToole Elem School,King N Hall,6550 S Seeley Ave,,Chicago,60636 2500,773535-9040,P-8,032,16,07,4,170993001013
Cook,Sch,150162990,25,2389,Owen Elem Scholastic Academy,Sheila Rene Morris,8247 S Christiana Ave,,Chicago,60652 3300,773535-9330,P-8,031,16,01,4,170993001015
Cook,Sch,150162990,25,2391,Palmer Elem School,Jennifer K Dixon,5051 N Kenneth Ave,,Chicago,60630 2620,773534-3704,P-8,015,08,05,4,170993001017
Cook,Sch,150162990,25,2392,Parker Elem Community Academy,Rufina Danielle Brown,6800 S Stewart Ave,,Chicago,60621 2441,773535-3375,P-8,032,16,01,4,170993001019
Cook,Sch,150162990,25,2394,Park Manor Elem School,Lashae R Jenkins Merrell,7037 S Rhodes Ave,,Chicago,60637 4617,773535-3070,P-8,032,16,01,4,170993001021
Cook,Sch,150162990,25,2395,Parkside Elem Community Academy,Patricia Ann Johnson,6938 S East End Ave,,Chicago,60649 1422,773535-0940,P-8,026,13,02,4,170993001022
Cook,Sch,150162990,25,2396,Pasteur Elem School,Gerardo B Trujillo,5825 S Kostner Ave,,Chicago,60629 5238,773535-2270,P-4,022,11,03,4,170993001023
Cook,Sch,150162990,25,2398,Peck Elem School,Okab Taleb Hassan,3826 W 58th St,,Chicago,60629 3849,773535-2450,P-4,022,11,03,4,170993001025
Cook,Sch,150162990,25,2399,Peirce Elem Intl Studies School,Lorianne Zaimi,1423 W Bryn Mawr Ave,,Chicago,60660 4224,773534-2440,P-8,014,07,09,4,170993001027
Cook,Sch,150162990,25,2400,Penn Elem School,Sherryl D Moore-Ollie,1616 S Avers Ave,,Chicago,60623 2401,773534-1665,P-8,009,05,07,4,170993001028
Cook,Sch,150162990,25,2401,Washington  H Elem School,Sherri Avette Walker,9130 S University Ave,,Chicago,60619 7922,773535-6225,P-8,033,17,01,4,170993001031
Cook,Sch,150162990,25,2402,Pershing Elem Humanities Magnet,Safurat Anike Giwa,3200 S Calumet Ave,,Chicago,60616 4866,773534-9272,P-8,001,03,05,4,170993001032
Cook,Sch,150162990,25,2403,Peterson Elem School,Ms. Elsie Kathleen Kane,5510 N Christiana Ave,,Chicago,60625 4606,773534-5070,P-8,013,07,05,4,170993001033
Cook,Sch,150162990,25,2404,Pickard Elem School,Rigo Hernandez,2301 W 21st Pl,,Chicago,60608 3809,773535-7280,P-8,002,01,04,4,170993001034
Cook,Sch,150162990,25,2405,Pirie Elem Fine Arts & Academic C,Senalda Rochelle Grady,650 E 85th St,,Chicago,60619 6112,773535-3435,P-6,034,17,01,4,170993001036
Cook,Sch,150162990,25,2406,Plamondon Elem School,Althea M Hammond,2642 W 15th Pl,,Chicago,60608 1703,773534-1789,K-8,009,05,07,4,170993001037
Cook,Sch,150162990,25,2409,Portage Park Elem School,Mrs. Maureen S Wood,5330 W Berteau Ave,,Chicago,60641 1398,773534-3576,P-8,019,10,04,4,170993001039
Cook,District Authorized Charter Sch,150162990,25,240C,Horizon Sci Academy - Southwest Charter,Mr. Stephen Palmerin,5401 S Western Ave,,Chicago,60609 5438,773498-3355,K-12,002,01,03,4,170993006331
Cook,Sch,150162990,25,2410,Prescott Elem School,Erin W Roche,1632 W Wrightwood Ave,,Chicago,60614 2268,773534-5505,K-8,011,06,05,4,170993001040
Cook,Sch,150162990,25,2412,Prussing Elem School,George C Chipain,4650 N Menard Ave,,Chicago,60630 3348,773534-3460,K-8,019,10,05,4,170993001043
Cook,Sch,150162990,25,2413,Pulaski Intl Sch of Chicago,Diana T Racasi,2230 W McLean Ave,,Chicago,60647 4410,773534-4391,P-8,010,05,05,4,170993001045
Cook,Sch,150162990,25,2414,Pullman Elem School,Romeldia Salter,11311 S Forrestville Ave,,Chicago,60628 5107,773535-5395,P-8,034,17,02,4,170993001046
Cook,Sch,150162990,25,2416,Ravenswood Elem School,Patrina Singleton,4332 N Paulina St,,Chicago,60613 1220,773534-5525,P-8,011,06,05,4,170993001050
Cook,Sch,150162990,25,2417,Ray Elem School,Megan M Thole,5631 S Kimbark Ave,,Chicago,60637 1605,773535-0970,P-8,025,13,01,4,170993001047
Cook,Sch,150162990,25,2419,Reavis Elem Math & Sci Spec Schl,Gail King,834 E 50th St,,Chicago,60615 2620,773535-1060,P-8,026,13,01,4,170993001052
Cook,District Authorized Charter Sch,150162990,25,241C,Great Lakes Academy Charter ES,Ms. Shavon Mathus,8401 S Saginaw Ave,,Chicago,60617 2029,773530-3040,K-7,033,17,02,4,170993006328
Cook,Sch,150162990,25,2421,Reilly Elem School,Kenneth Anthony Fitzner,3650 W School St,,Chicago,60618 5358,773534-5250,P-8,040,20,04,4,170993001054
Cook,Sch,150162990,25,2422,Reinberg Elem School,Edwin Howat Loch,3425 N Major Ave,,Chicago,60634 4334,773534-3465,P-8,039,20,05,4,170993001055
Cook,Sch,150162990,25,2423,Revere Elem School,Veronica J Thompson,1010 E 72nd St,,Chicago,60619 1398,773535-0618,P-8,005,03,01,4,170993001056
Cook,Sch,150162990,25,2426,Rogers Elem School,Christine Jabbari,7345 N Washtenaw Ave,,Chicago,60645 1429,773534-2125,P-8,016,08,09,4,170993001059
Cook,Sch,150162990,25,2428,Ruggles Elem School,Tonya Weatherly,7831 S Prairie Ave,,Chicago,60619 2893,773535-3085,P-8,034,17,01,4,170993001064
Cook,Sch,150162990,25,2429,Ryder Elem Math & Sci Spec School,Aaron Rucker,8716 S Wallace St,,Chicago,60620 2124,773535-3843,P-8,027,14,01,4,170993001065
Cook,Sch,150162990,25,2434,Sauganash Elem School,Christine D Munns,6040 N Kilpatrick Ave,,Chicago,60646 5816,773534-3470,K-8,015,08,05,4,170993001067
Cook,Sch,150162990,25,2435,Sawyer Elem School,Nelly Robles,5248 S Sawyer Ave,,Chicago,60632 3131,773535-0440,K-8,001,01,04,4,170993001068
Cook,Sch,150162990,25,2436,Sayre Elem Language Academy,Folasade U Adekunle,1850 N Newland Ave,,Chicago,60707 3305,773534-3351,P-8,078,39,07,4,170993001070
Cook,Sch,150162990,25,2437,Ashe Elem School,Clyde King Jr,8505 S Ingleside Ave,,Chicago,60619 6390,773535-3550,P-8,033,17,01,4,170993001071
Cook,Sch,150162990,25,2438,Scammon Elem School,Christos T Liberos,4201 W Henderson St,,Chicago,60641 4627,773534-3475,P-8,039,20,04,4,170993001073
Cook,Sch,150162990,25,2442,Schmid Elem School,Ms. Andrea N Black,9755 S Greenwood Ave,,Chicago,60628 1610,773535-6235,P-8,034,17,01,4,170993001077
Cook,Sch,150162990,25,2444,Schubert Elem School,Mrs. Anita U Hernandez,2727 N Long Ave,,Chicago,60639 1529,773534-3080,P-5,039,20,04,4,170993001079
Cook,Sch,150162990,25,2446,Seward Elem Communication Arts Ac,Nora Alicia Cadenas,4600 S Hermitage Ave,,Chicago,60609 3831,773535-4890,P-8,006,03,03,4,170993001080
Cook,District Authorized Charter Sch,150162990,25,244C,Moving Everest Charter School,Ms. LaRita Henry,416 N Laramie Ave,,Chicago,60644 1906,312683-9695,K-6,008,04,07,4,170993006380
Cook,Sch,150162990,25,2451,Sheridan Elem Math & Science Acad,John Partrick OConnell,533 W 27th St,,Chicago,60616 2574,773534-9120,K-8,002,01,03,4,170993001083
Cook,Sch,150162990,25,2452,Mireles Elem Academy,Evelyn M Randle-Robbins,9000 S Exchange Ave,,Chicago,60617 4296,773535-6360,P-8,026,13,02,4,170993001084
Cook,Sch,150162990,25,2453,Sherman Elem School,Regina M Roberts,1000 W 52nd St,,Chicago,60609 6012,773535-1757,P-8,006,03,07,4,170993001085
Cook,Sch,150162990,25,2454,Sherwood Elem School,Alice Buzanis,245 W 57th St,,Chicago,60621 4055,773535-0829,P-8,005,03,07,4,170993001087
Cook,Sch,150162990,25,2455,Shields Elem School,Michael Thomas Pacourek,4250 S Rockwell St,,Chicago,60632 1216,773535-7285,P-4,002,01,04,4,170993001092
Cook,Sch,150162990,25,2456,Shoesmith Elem School,Sabrina Latrice Gates,1330 E 50th St,,Chicago,60615 2992,773535-1764,K-6,025,13,01,4,170993001094
Cook,Sch,150162990,25,2457,Shoop Math-Sci Tech Elem Academy,Natasha M Topps,11140 S Bishop St,,Chicago,60643 3607,773535-2715,P-8,027,14,01,4,170993001095
Cook,Sch,150162990,25,2458,Skinner Elem School,Deborah M Clark,111 S Throop St,,Chicago,60607 2530,773534-7790,P-8,009,05,07,4,170993001096
Cook,Sch,150162990,25,2459,Smyser Elem School,Jerry Travlos,4310 N Melvina Ave,,Chicago,60634 1542,773534-3711,P-8,019,10,05,4,170993001097
Cook,District Authorized Charter Sch,150162990,25,245C,KIPP Chicago Charter School - KIPP One Academy,Rashid Bell,730 N Pulaski Rd,,Chicago,60624 1063,773938-8578,"K-3,5-8",010,05,07,4,170993006520
Cook,Sch,150162990,25,2460,Smyth  J Elem School,Ronald Ray Whitmore,1059 W 13th St,,Chicago,60608 1526,773534-7180,P-8,009,05,07,4,170993001098
Cook,Sch,150162990,25,2461,Solomon Elem School,Christopher R Gamble,6206 N Hamlin Ave,,Chicago,60659 1096,773534-5226,P-8,015,08,05,4,170993001100
Cook,Sch,150162990,25,2462,Spencer Technology Acad Elem Sch,Kathleen P Bandolik,214 N Lavergne Ave,,Chicago,60644 2517,773534-6150,P-8,008,04,07,4,170993001101
Cook,Sch,150162990,25,2464,Stagg Elem School,Ms. Miyoshi J Knox,7424 S Morgan St,,Chicago,60621 1047,773535-3565,P-8,031,16,01,4,170993001102
Cook,Sch,150162990,25,2465,Stevenson Elem School,Paul L OToole,8010 S Kostner Ave,,Chicago,60652 2110,773535-2280,P-8,032,16,03,4,170993001103
Cook,Sch,150162990,25,2468,Stone Elem Scholastic Academy,James Joseph Brandon,6239 N Leavitt St,,Chicago,60659 3007,773534-2045,K-8,016,08,09,4,170993001105
Cook,Sch,150162990,25,2469,Spry Elem Community School,Elvia L Garcia-Graham,2400 S Marshall Blvd,,Chicago,60623 4146,773534-1700,P-8,021,11,04,4,170993001106
Cook,District Authorized Charter Sch,150162990,25,246C,CICS - Bucktown Campus,Christine Leung,2235 N Hamilton Ave,,Chicago,60647 3303,773645-3321,K-8,011,06,05,4,170993006446
Cook,Sch,150162990,25,2472,Stowe Elem School,Mr. Jimmy A Lugo,3444 W Wabansia Ave,,Chicago,60647 4813,773534-4175,P-8,004,02,04,4,170993001109
Cook,Sch,150162990,25,2474,Sullivan Elem School,Kathy McCoy,8331 S Mackinaw Ave,,Chicago,60617 2626,773535-6585,P-8,025,13,02,4,170993001116
Cook,Sch,150162990,25,2475,Sumner Elem Math & Sci Comm Acad,Fatima YM Cooke,4320 W 5th Ave,,Chicago,60624 3401,773534-6730,P-8,010,05,07,4,170993001117
Cook,Sch,150162990,25,2476,Sutherland Elem School,Margaret Moore Burns,10015 S Leavitt St,,Chicago,60643 1991,773535-2580,K-8,035,18,03,4,170993001118
Cook,Sch,150162990,25,2477,Swift Elem Specialty School,Salvatore J Cannella,5900 N Winthrop Ave,,Chicago,60660 3520,773534-2695,P-8,014,07,09,4,170993001119
Cook,Sch,150162990,25,2478,Talcott Elem School,Olimpia Bahena,1840 W Ohio St,,Chicago,60622 5505,773534-7130,P-8,004,02,05,4,170993000964
Cook,Sch,150162990,25,2479,Tanner Elem School,Nicole J White,7350 S Evans Ave,,Chicago,60619 1990,773535-3870,P-8,034,17,01,4,170993001044
Cook,District Authorized Charter Sch,150162990,25,247C,CICS - Longwood Campus,Christine Leung,1309 W 95th St,,Chicago,60643,773238-5330,3-12,027,14,01,4,170993006438
Cook,Sch,150162990,25,2480,Taylor Elem School,Mrs. Dawn Marie Hill,9912 S Avenue H,,Chicago,60617 5597,773535-6240,P-8,025,13,02,4,170993001120
Cook,Sch,150162990,25,2484,Thorp  J N Elem School,Sharrone M Travis,8914 S Buffalo Ave,,Chicago,60617 3416,773535-6250,P-8,025,13,02,4,170993001122
Cook,Sch,150162990,25,2486,Thorp  O A Elem Scholastic Acad,Efren D Toledo,6024 W Warwick Ave,,Chicago,60634 2554,773534-3640,K-8,003,02,05,4,170993001123
Cook,Sch,150162990,25,2487,Tilton Elem School,Sylvia Yvette Hodge,223 N Keeler Ave,,Chicago,60624 2209,773534-6746,P-8,010,05,07,4,170993001124
Cook,Sch,150162990,25,2488,Tonti Elem School,Gerardo Arriaga,5815 S Homan Ave,,Chicago,60629 3636,773535-9280,P-5,022,11,04,4,170993001127
Cook,District Authorized Charter Sch,150162990,25,248C,CICS - Prairie Campus,Christine Leung,11530 S Prairie Ave,,Chicago,60628 5612,773928-0480,K-8,034,17,02,4,170993006498
Cook,Sch,150162990,25,2490,Twain Elem School,Laura Diane Paull,5134 S Lotus Ave,,Chicago,60638 1630,773535-2290,P-8,001,01,03,4,170993001130
Cook,Sch,150162990,25,2491,Vanderpoel Elem Magnet School,Kia R Banks,9510 S Prospect Ave,,Chicago,60643 1296,773535-2690,K-8,035,18,01,4,170993001131
Cook,Sch,150162990,25,2492,Lavizzo Elem School,Tracey Delora Stelly,138 W 109th St,,Chicago,60628 3433,773535-5300,P-8,028,14,02,4,170993001135
Cook,Sch,150162990,25,2494,Volta Elem School,Ms. Emily Mariano,4950 N Avers Ave,,Chicago,60625 6011,773534-5080,P-8,040,20,05,4,170993001138
Cook,Sch,150162990,25,2497,Wacker Elem School,Ekaterini A Panagakis,9746 S Morgan St,,Chicago,60643 1541,773535-2821,P-8,027,14,01,4,170993001141
Cook,Sch,150162990,25,2498,Wadsworth Elem School,Mr. Rashid K Shabazz,6650 S Ellis Ave,,Chicago,60637 4216,773535-0730,P-8,026,13,01,4,170993001144
Cook,District Authorized Charter Sch,150162990,25,249C,CICS - Washington Pk Campus,Christine Leung,110 E 61st St,,Chicago,60637 2116,773347-0200,K-8,005,03,01,4,170993006512
Cook,Sch,150162990,25,2500,Walsh Elem School,Mrs. Patricia J Harper Reynolds,2015 S Peoria St,,Chicago,60608 3432,773534-7950,P-8,002,01,04,4,170993001136
Cook,Sch,150162990,25,2501,Ward  J Elem School,Karen Denise Anderson,2701 S Shields Ave,,Chicago,60616 2624,773534-9050,P-8,002,01,07,4,170993001143
Cook,Sch,150162990,25,2502,Warren Elem School,Shontell N Smith,9239 S Jeffery Ave,,Chicago,60617 3795,773535-6625,P-8,033,17,02,4,170993001166
Cook,Sch,150162990,25,2503,Washington  G Elem School,Sergio Manuel Ramirez,3611 E 114th St,,Chicago,60617 7498,773535-5010,P-8,025,13,02,4,170993001145
Cook,Sch,150162990,25,2504,Waters Elem School,Mrs. Titia M Crespo,4540 N Campbell Ave,,Chicago,60625 3006,773534-5090,K-8,011,06,05,4,170993001147
Cook,Sch,150162990,25,2505,Webster Elem School,Khalid Oluewu,4055 W Arthington St,,Chicago,60624 3502,773534-6925,P-8,010,05,07,4,170993001148
Cook,Sch,150162990,25,2506,Wentworth Elem School,Janelle L Thompson,1340 W 71st St,,Chicago,60636 4150,773535-3394,P-8,032,16,07,4,170993001150
Cook,Sch,150162990,25,2507,Westcott Elem School,Monique Nicol Dockery,409 W 80th St,,Chicago,60620 1135,773535-3090,P-8,031,16,01,4,170993001151
Cook,Sch,150162990,25,2510,Pritzker Elem School,Joenile S Albert-Reese,2009 W Schiller St,,Chicago,60622 1915,773534-4415,P-8,004,02,05,4,170993001154
Cook,Sch,150162990,25,2512,Whistler Elem School,Katina Marie Manuel,11533 S Ada St,,Chicago,60643 5198,773535-5560,P-8,027,14,01,4,170993001155
Cook,Sch,150162990,25,2513,Whitney Elem School,Evelia Diaz,2815 S Komensky Ave,,Chicago,60623 4450,773534-1560,P-8,024,12,04,4,170993001157
Cook,Sch,150162990,25,2514,Whittier Elem School,Antonio Jose Acevedo,1900 W 23rd St,,Chicago,60608 4208,773535-4590,P-8,002,01,04,4,170993001159
Cook,Sch,150162990,25,2516,Wildwood Elem School,Lissette Rua,6950 N Hiawatha Ave,,Chicago,60646 1340,773534-1188,K-8,015,08,05,4,170993000898
Cook,District Authorized Charter Sch,150162990,25,251C,CICS - West Belden Campus,Christine Leung,2245 N McVicker Ave,,Chicago,60639,773637-9430,K-8,003,02,04,4,170993006475
Cook,Sch,150162990,25,2521,Woodson South Elem School,Tamara N Littlejohn,4414 S Evans Ave,,Chicago,60653 3519,773535-1280,P-8,026,13,01,4,170993001163
Cook,Sch,150162990,25,2525,Young Elem School,Crystal Annette Bell,1434 N Parkside Ave,,Chicago,60651 1106,773534-6200,P-8,078,39,07,4,170993001171
Cook,District Authorized Charter Sch,150162990,25,252C,CICS - Avalon/South Shore,Christine Leung,1501 E 83rd Pl,,Chicago,60619 6501,773721-0858,K-8,033,17,01,4,170993006507
Cook,Sch,150162990,25,2542,Yates Elem School,Israel Perez,1839 N Richmond St,,Chicago,60647 5125,773534-4550,P-8,004,02,04,4,170993001176
Cook,District Authorized Charter Sch,150162990,25,254C,CICS - Irving Park Campus,Christine Leung,3820 N Spaulding Ave,,Chicago,60618 4413,773433-5000,K-8,040,20,04,4,170993006462
Cook,District Authorized Charter Sch,150162990,25,255C,CICS - Loomis Primary Campus,Christine Leung,9535 S Loomis St,,Chicago,60643 1374,773429-8955,K-2,027,14,01,4,170993006487
Cook,District Authorized Charter Sch,150162990,25,258C,Univ of Chicago Chtr-Nth Kenwood,Tonya Howell,1119 E 46th St,,Chicago,60653 4403,773536-2399,P-5,025,13,07,4,170993006466
Cook,Sch,150162990,25,2597,Hernandez Middle School,Luis Manuel Tellez,3510 W 55th St,,Chicago,60632 3284,773535-8850,6-8,022,11,04,4,170993006091
Cook,District Authorized Charter Sch,150162990,25,259C,Acero Chtr Sch Network - Octavio Paz Campus,Karem Gomez,2651 W 23rd St,,Chicago,60608 3609,773890-1054,K-8,010,05,07,4,170993006482
Cook,Sch,150162990,25,2603,Dirksen Elem School,Daniel Edward Lucas,8601 W Foster Ave,,Chicago,60656 2721,773534-1090,P-8,020,10,05,4,170993001174
Cook,Sch,150162990,25,2605,Depriest Elem School,Latasha M Geverola,139 S Parkside Ave,,Chicago,60644 3944,773534-6800,P-8,008,04,07,4,170993001177
Cook,District Authorized Charter Sch,150162990,25,260C,Acero Chtr Sch Network - Rufino Tamayo Campus,Matthew Katz,5135 S California Ave,,Chicago,60632 2124,773434-6355,K-8,001,01,04,4,170993006455
Cook,Sch,150162990,25,2617,Cuffe Math-Sci Tech Elem Academy,Lakita E Reed,8324 S Racine Ave,,Chicago,60620 3118,773535-8250,P-8,031,16,01,4,170993001183
Cook,Sch,150162990,25,2618,Foster Park Elem School,Kimberly A  Harper Young,8530 S Wood St,,Chicago,60620 4734,773535-2725,P-8,036,18,01,4,170993001186
Cook,District Authorized Charter Sch,150162990,25,261C,Acero Chtr Sch Network - Carlos Fuentes Campus,Joanne Tanner,2845 W Barry Ave,,Chicago,60618 7015,773279-9826,K-8,040,20,04,4,170993006481
Cook,Sch,150162990,25,2620,Hughes L Elem School,Kimbreana L Taylor Goode,240 W 104th St,,Chicago,60628 2510,773535-5075,P-8,028,14,02,4,170993000899
Cook,Sch,150162990,25,2622,Grissom Elem School,Dennis Michael Sweeney,12810 S Escanaba Ave,,Chicago,60633 1298,773535-5380,P-8,033,17,02,4,170993000808
Cook,District Authorized Charter Sch,150162990,25,262C,Acero Chtr Sch Network - Bartolome de las Casas,Marissa Akason,1641 W 16th St,,Chicago,60608 2039,312432-3224,K-8,002,01,04,4,170993006448
Cook,Sch,150162990,25,2634,McNair Elem School,Benetrice L Whitfield,4820 W Walton St,,Chicago,60651 3209,773534-8980,P-8,008,04,07,4,170993001191
Cook,Sch,150162990,25,2636,Hay Elem Community Academy,Latrese Tonya Mathis,1018 N Laramie Ave,,Chicago,60651 2930,773534-6000,P-8,008,04,07,4,170993001193
Cook,Sch,150162990,25,2637,Cullen Elem School,Bud Cullen Bryant,10650 S Eberhart Ave,,Chicago,60628 2954,773535-5375,K-8,028,14,02,4,170993001194
Cook,District Authorized Charter Sch,150162990,25,263C,Acero Chtr Sch Network - Officer Donald J Marquez Campus,Allison Hansen,2916 W 47th St,,Chicago,60632 1907,773321-2200,K-8,001,01,04,4,170993006497
Cook,District Authorized Charter Sch,150162990,25,264C,Acero Chtr Sch Network - SPC Daniel Zizumbo Campus,Christopher Allen,4248 W 47th St,,Chicago,60632 4402,773579-3470,K-8,001,04,01,4,170993006444
Cook,District Authorized Charter Sch,150162990,25,266C,Acero Chtr Sch Network- Sandra Cisneros Campus,Adam Sparks,2744 W Pershing Rd,,Chicago,60632 1631,773376-8830,K-8,021,11,04,4,170993006436
Cook,District Authorized Charter Sch,150162990,25,267C,Acero Chtr Sch Network - Esmeralda Santiago Campus,Melissa Sweazy,2510 W Cortez St,,Chicago,60622 3422,312455-5410,K-8,004,02,04,4,170993006521
Cook,District Authorized Charter Sch,150162990,25,268C,Acero Chtr Sch Newtwork - Roberto Clemente Campus,Maisha Copeland,2050 N Natchez Ave,,Chicago,60707 3420,312455-5425,K-8,003,02,04,4,170993006524
Cook,Sch,150162990,25,2700,Clark  G R Elem School,Natasha Lynette Buckner,1045 S Monitor Ave,,Chicago,60644 5434,773534-6225,P-8,008,04,07,4,170993001210
Cook,Sch,150162990,25,2703,Lee Elem School,Lisa Ann Epstein,6448 S Tripp Ave,,Chicago,60629 5121,773535-2255,P-8,022,11,03,4,170993001214
Cook,Sch,150162990,25,2704,Langford A Elem School,Linda Woods,6010 S Throop St,,Chicago,60636 1816,773535-9180,P-8,006,03,07,4,170993001217
Cook,Sch,150162990,25,2706,Salazar Elem Bilingual Center,Lourdes Jimenez,160 W Wendell St,,Chicago,60610 2727,773534-8310,P-8,009,05,07,4,170993001215
Cook,District Authorized Charter Sch,150162990,25,270C,Acero Chtr Sch Network - Brighton Park Campus,Luke Corry,4420 S Fairfield Ave,,Chicago,60632 1937,312455-5434,K-8,047,24,05,4,170993006474
Cook,Sch,150162990,25,2714,Leland Elem School,Turon Marcel Ivy,512 S Lavergne Ave,,Chicago,60644 4948,773534-6340,P-8,008,04,07,4,170993000730
